smiles,smilesid,docking_score
Cc1noc(C)c1C(C)CC(=O)N[C@H]1C[C@H]2C[C@H](NC(=O)c3cccn3C)C[C@H]21,S5887,-8.19708
O=C(NC1CCN(C(=O)[C@H]2C[C@](O)(C(F)F)C2)CC1)C1CC(=O)N(C2CC2)C1,S5890,-9.24011
C=C(Cl)C(O)CN1Cc2ccc(Br)cc2OCC1C,S5894,-7.63336
CCc1c[nH]nc1C(=O)N1CCN(C(=O)c2c(C)cccc2Cl)C2(CCC2)C1,S5893,-7.34816
O=C(NCC[C@@H](O)CCO)N[C@H]1CC[C@@H]1C(F)(F)F,S5896,-4.528
CC(C)C(NS(=O)(=O)c1cncc(N)c1)[C@@H]1C[C@H]1c1ccccc1,S5895,-5.80643
CC(C)C[C@@H](C(N)=O)N(C)S(=O)(=O)C1CC(c2ccccc2)C1,S5900,-8.8318
Cn1c(=O)oc2cc(CNC(=O)NC3CNC(=O)CC34CCC4)ccc21,S5897,-8.91135
O=C(NCC1(CNC(=O)C2(O)CCSC2)CCCCC1)c1cnsc1,S5901,-6.49637
O=C(NC[C@@H]1CCCN1C(=O)Cc1ccsc1Cl)C1CN(C2CCC2)C1,S5899,-8.77963
OCC12CC(CN(CC3(O)CCCNCC3)C1)C2,S5907,-6.19868
Cc1cc(C(=O)N(C)C2CN(C(=O)C(O)c3cccc4c3OCC4)C2)ncc1N,S5898,-8.7437
CC(CNC(=O)C1CCCC(=O)O1)N(C)C(=O)Cc1cccnc1O,S5904,-9.58688
CCc1nn(C)c(CC)c1CC(=O)NCc1ccnc2ccc(OC)cc12,S5903,-10.0193
CN(CC1CCCN(C(=O)[C@@H]2CCCC[C@H]2O)C1)C(=O)c1nccnc1N,S5902,-8.56141
CC1CN(CCNC(=O)Nc2nnn(Cc3ccccc3)c2C(C)C)CCO1,S5905,-7.1623
COCC(NC(=O)c1ccc2c(n1)CCO2)c1ccco1,S5909,-7.71086
COc1cccc(CC(=O)N[C@H]2CN(C(=O)[C@H]3C[C@](O)(C(F)F)C3)C[C@H]2C)c1,S5906,-8.18659
CCC1(NC(=O)C2CC(=O)N(C)C2)CCN(C(=O)c2coc3ccccc23)CC1,S5908,-7.40933
O=C(CCc1cc(Cl)sc1Cl)N(CC1CCCN1)C1CC1,S5911,-7.34371
COCc1cc(F)c(C(=O)N2C[C@H]3C[C@H](C(F)(F)F)[C@H]3C2)c(F)c1,S5910,-8.4329
CCc1cc(CCNC(C)c2ccnn2C2CCC2)on1,S5914,-6.23189
CC(CCN(C)C(=O)c1coc2c(F)c(Cl)ccc12)NC(=O)c1cnc[nH]1,S5913,-9.04933
Cc1cc(=O)n(C)cc1C(=O)N[C@H]1C[C@H]1NC(=O)CS(=O)(=O)C1CCCC1,S5912,-6.98291
O=C(CNC(=O)N[C@H]1C[C@H]2CCCCC[C@H]21)Nc1ccc(Br)cc1,S5916,-8.14946
CCCC(C#N)C(=O)NC1CCCc2nccnc21,S5923,-7.40795
COC(=O)CCN(C(=O)c1nnn2c1CCCCC2)c1cccc(C)n1,S5921,-6.24457
CC(C)(C)n1cc(C(=O)N2CCC(CNC(=O)[C@H]3[C@H]4CCC(F)(F)[C@H]43)C2)nn1,S5915,-8.86741
COC(=O)c1nc(C)n2c1N(C(=O)C1CCN(c3nncs3)CC1)CCC2,S5919,-7.34297
CC(=O)NCc1ccc2c(c1)CCN(C(=O)c1cc(F)cc(C(N)=O)c1)CC2,S5918,-11.4212
COC1(CNC(=O)[C@H]2CCOC2)CCN(C(=O)Cc2c(F)cc(F)cc2F)C1,S5917,-10.0956
CCCC(=O)NC1CCN(C(=O)CC2CC3(CCNC3)C2)CC1,S5922,-8.7677
CC(C(N)=O)N1CCN(C(=O)c2cn(CC(F)F)cn2)CC1,S5924,-8.50189
Cc1ccc2c(C(=O)NC[C@H](C)CNC(=O)C3CCc4cn[nH]c4C3)coc2c1,S5920,-10.0443
Cn1ncc2c(NC(=O)N[C@H]3C[C@@H]3c3cc(Cl)cc(Cl)c3)nncc21,S5925,-8.13141
COc1nc(C)c(Br)cc1C(=O)N1C[C@H]2CCC[C@]1(CO)C2,S5926,-7.88249
CC(NC(=O)c1nc2ccc(Cl)cc2n1C)c1ccn(-c2ccccc2)n1,S5927,-8.83455
Cc1ncc(C(=O)OC(C)CCNC(=O)OC(C)(C)C)n1-c1ccccc1,S5928,-8.19118
CCC(CC)C(NC(=O)c1n[nH]cc1C(=O)O)c1cccs1,S5932,-6.90939
Cc1cnc2n1CCC2NC(=O)c1ccc(NC(=O)OCC(F)(F)F)cc1,S5930,-9.34928
COCCn1c(NC(=O)c2ccc(C3=CCOCC3)cc2)nc2ccccc21,S5929,-10.536
CCn1nnc(-c2ccc(C(=O)OC)o2)c1CO,S5940,-7.30707
COC(=O)c1c[nH]c2ncc(-c3cccc4c3CCOC4C(=O)OC)cc12,S5931,-8.84417
CNC(=O)[C@H]1CN(CCc2c(C)noc2C)C[C@@H]1C1CCCC1,S5935,-7.74663
Cc1cc(C(=O)N2CCC(NC(=O)C(F)(F)C3CCOCC3)CC2)c(C)cn1,S5933,-8.61253
CCOC(=O)c1cnc2c(-c3nc(C(C)(F)C(C)(C)F)no3)cnn2c1,S5937,-8.75587
CC1(CN)CN(C(=O)c2ccc(NCCC3CCCO3)cc2)CC1(F)F,S5939,-9.04369
O=C(NC1CN(C(=O)c2nccc3cc[nH]c23)C1)c1ncccc1OC(F)F,S5936,-8.09988
CC(C)(C)OC(=O)N[C@H]1CC(F)(F)C[C@@H]1NC(=O)c1ccc2c(c1)C(=O)OC2,S5934,-8.09928
CN(C[C@H]1CC[C@H](CNC(=O)C(C)(F)F)CC1)C(=O)c1cccn2nccc12,S5938,-8.51052
Cc1nccc(C(=O)NCc2cc(=O)[nH][nH]2)c1O,S5942,-6.3448
CCN(C)CCC1CCN(c2ncc(C(F)(F)F)cc2F)CC1,S5941,-9.35765
CC(C)C(=O)c1ccccc1-n1cc(CCN2CCNC(=O)C2)nn1,S5943,-8.07341
C[C@H]1C[C@]2(C(=O)NCC3(C)CCN(C(=O)c4occc4Cl)CC3)C[C@H]12,S5944,-9.24125
Cn1cnc(C(O)CNC2c3ccc(F)cc3CC2(C)C)c1,S5945,-7.99215
CN(C)CC1(CC(=O)N2CCN(CC(F)(F)F)C(C)(C)C2)CCOCC1,S5946,-7.68648
CCC1CN(C(=O)c2nn[nH]c2C(F)(F)F)CC2(CCCOC2)O1,S5947,-7.00405
CCc1cc(NC(=O)c2cc3cncn3c(O)n2)cc(OC)c1,S5949,-8.65461
CC(C#N)C(=O)NCCN(C(=O)[C@@H]1C[C@H]2CC[C@@H](C1)C2O)C(C)C,S5948,-7.35147
CC(C)(C#N)CCC(=O)N1CCCN(C2CC2)S1(=O)=O,S5955,-6.88132
Cc1cc2c(cc1CCNC(=O)CN1CCC(C(N)=O)CC1)CCCC2,S5951,-9.22663
CCOCc1nc(C)c(C(=O)N2OCCC2c2ccc(C)cc2)s1,S5953,-6.96322
Cn1cc(C(=O)CCC(=O)NS(=O)(=O)N2C[C@H]3CCC[C@H]3C2)cn1,S5952,-8.51745
CCOC(=O)C(C)CNC(=O)[C@@H]1C[C@H]2CC[C@@H](C1)C2O,S5958,-6.59589
CSCC(=O)N1CC2(CCCC2NC(=O)c2ccc(Cn3cncn3)cc2)C1,S5950,-8.67738
CCN(C(=O)c1cnn(-c2ccccc2)c1OC)C1CCCC1(C)C,S5957,-6.78004
Cc1n[nH]c(C(=O)N2CCN(C(=O)c3ncn4c3CCC4)CC2CO)c1Cl,S5956,-8.75041
CCc1c(NC(=O)NC[C@]23COC[C@H]2C3(F)F)c(=O)n(-c2ccccc2)n1C,S5954,-9.89091
CC(C)OCC(C)(C)NCC1CCN(C(=O)OC(C)(C)C)C1(C)C,S5959,-7.625
Cc1csc(CNC(=O)c2[nH]cnc2-c2nn[nH]n2)c1,S5960,-7.03578
CC(NC(=O)C(F)(F)Cc1ccc(Br)cc1)c1cnsc1,S5962,-8.92796
CCC1(CC)CN(Cc2nn(C)c(Cl)c2Br)CCS1,S5966,-6.58145
COc1cc(Br)cc(NC(=O)c2ccncc2OC(C)C)c1OC,S5964,-7.07432
Cc1nc(C(C)NC2CCC(N3CCOC3=O)CC2)nn1-c1ccccc1,S5961,-9.39563
N#Cc1sc2ccccc2c1S(=O)(=O)N[C@H](CCO)c1cccnc1,S5963,-7.59812
Cc1cc(F)cc2c(=O)c(C(=O)N=S(=O)(C(C)C)C(C)C)c[nH]c12,S5969,-6.73384
Cc1[nH]c(-c2ccccc2)nc1C(=O)NC12CCCC(F)(CC1)C2,S5967,-8.64339
C[C@H]1CN(C(=O)C2(c3ccc(C(N)=O)cc3)CC2)CCN1C(=O)Cn1cncn1,S5965,-7.87495
CC(C)(CO)C(=O)N[C@H]1C[C@@H]1NC(=O)C1CCc2nnc(Br)n2C1,S5968,-7.34012
CC1(c2noc(C3(C(F)(F)F)CC3)n2)CCCCC1(F)F,S5973,-6.93445
O=C(CNC(=O)c1ccc(O)cc1)Nc1nc(C2CC2(F)F)cs1,S5972,-9.28243
Cn1cc(SC(F)(F)C(=O)N2CCN(C(=O)Cc3ccccn3)CC2)cn1,S5971,-9.79735
Cc1cc(C(=O)NC2CC3(C2)CC(NC(=O)C2(O)CCC2)C3)c(C)cc1Cl,S5970,-9.28604
COC(=O)c1ncnc(NCc2cc(C(F)F)nn2C)c1OC,S5974,-8.05434
CC1CCCCC1(C)C(=O)NCC12CCC(CC1)N2C(=O)c1ccc(F)cn1,S5975,-7.79443
COC(=O)[C@@H](NC(=O)C1=C(C)OCCC1)[C@@H](C)OC,S5979,-6.58953
Cc1cc(F)cc2c1N(C(=O)Nc1cncc3nncn13)CC2,S5977,-7.98385
C[C@@H](NCc1c(Br)nnn1C)c1ccc(CN(C)C)cc1,S5980,-7.71979
Cc1ccn(C(C(=O)N2CC3(CN(C(=O)c4ccncn4)CCO3)C2)C(C)C)c1,S5976,-8.60602
CCOC(=O)c1cc(N2Cc3ccoc3CC(C)(C)C2)nc2[nH]ncc12,S5978,-6.57747
CC(CNCc1ccc(F)cc1Br)C(F)F,S5986,-6.51683
O=C1CCC2(CCCN(C(=O)CCOC3CNC3)C2)N1,S5985,-7.74352
Cn1c(-c2cc3c(s2)CCC3O)cnc1Cl,S5989,-8.29933
COCc1ncc(C(=O)N2C[C@H](C)[C@H](NC(=O)C(C)c3ccco3)C2)c(=O)[nH]1,S5981,-9.06703
O=C(c1c[nH]cc1Br)N1Cc2ccccc2CO1,S5987,-7.95256
CC(OC(F)F)C(=O)N1CCC(O)(CN2CCCCC2)CC1,S5990,-8.30463
Cc1nc(C2CCCN(C(=O)C3(c4ccno4)CCOCC3)C2)[nH]c1C,S5983,-8.7533
CC1(CNC(=O)c2ccc(C#N)[nH]2)CCCN1C(=O)COc1ccc(Cl)cc1,S5982,-9.02714
CC(C)(C)OC(=O)N1C=CC(OC(=O)[C@]23CCC[C@H]2CC(=O)C3)CC1,S5984,-9.09202
COc1c(C(=O)NCC2(F)COCCN(C(=O)c3cc[nH]c3C)C2)cnn1C,S5988,-8.56098
CC(c1ccc(CNC(C)(C)C2CCS(=O)(=O)CC2)cc1)C(F)(F)F,S5991,-7.83166
C[C@@H](CCC(=O)O)NCc1ccc(SC(F)F)cc1,S5993,-7.83085
Cn1nc(CN2CC[C@H](N)C[C@@H]2C(F)(F)F)cc1C1CC1,S5995,-7.43552
Cc1cc(C(=O)N2CC(CNC(=O)CC3(O)CCCOC3)C2)ncc1CO,S5994,-8.31275
CN(CC1CC(=O)C12CCC2)C1CCC(=O)NC1,S5999,-7.25822
CCC(=O)N1C[C@H](NC(=O)C2COc3cc(C(=O)OC)ccc3O2)[C@@H](C2CC2)C1,S5992,-8.57119
Cc1cc(C(=O)N2CC(CCNC(=O)c3nn(C)cc3Cl)C2)nnc1C,S5997,-8.3989
CN1CCCC[C@H]1C(=O)NCC1(C(C)(C)O)CN(C(=O)C2(C#N)CCOC2)C1,S5996,-6.54513
Cn1ncc(Cl)c1CNC(=O)C12CCCC(C1)C(=O)N2,S6004,-7.25169
COC(=O)NCCC(=O)N1CCN(C(=O)C2OC3CCC2C3)C2(CCC2)C1,S6000,-7.9163
Cc1cc(Br)cnc1S(=O)(=O)NCCn1cnc2ccccc21,S6002,-7.89827
CCCc1nccn1CC(=O)N1CC2(CN(C(=O)Cc3cccc(C)c3C)C2)C1,S5998,-7.43208
CN(C(=O)c1cc2c(cc1O)CCC2)C1CCN(C(=O)C2(C)CCCS2)CC1,S6001,-9.64133
Cc1nocc1C(=O)N1CCC2C(CC1)C2NC(=O)CN1CCS(=O)CC1,S6003,-7.38362
COC1CCC(C)(C(=O)N2CCCN(C(=O)c3nccn3C)CCC2)CC1,S6005,-6.08095
CN(CC1(O)CN(C(=O)C2CCc3nn(C)cc3C2)C1)C(=O)C(C)(C)CC#N,S6006,-6.40014
CCOC(=O)[C@]1(C)C[C@H]1C(=O)NC1(C)CN(S(C)(=O)=O)C1,S6007,-7.8927
CC[C@@H](C(=O)N1CC2(CCN(C(=O)CCC3CCN(C)C3)C2)C1)N(C)C,S6008,-8.54551
Cn1ncn(NC(=O)c2ccc3c(c2)CCC(O)C3)c1=O,S6009,-9.82316
CN(Cc1nc(C(F)(F)F)cs1)C(=O)C1CS(=O)(=O)CC12CC2,S6012,-7.06313
CC1c2ccccc2CC1N(C)c1ccn2nc(C(=O)O)cc2n1,S6011,-8.85795
O=C(COc1c(Cl)cc(Cl)cc1Cl)NCCn1ccc(=O)cc1,S6014,-8.17357
CCCN(C(=O)Nc1ncc(-c2ncccn2)cn1)C1Cc2ccccc2C1,S6010,-9.58819
O=C(NC1CN(C(=O)NC2=NOCC2)C1)C1CC1,S6018,-4.76564
COC1(C(=O)N2CC(C)(NC(=O)[C@@H]3CC[C@H](CN(C)C)O3)C2)CCSC1,S6013,-7.46863
CN(Cc1nc2c(s1)CCCC2)C(=O)C12CCOC1CCOC2,S6017,-6.34289
COC1(CCNC(=O)c2cn[nH]c2C)CN(C(=O)C2CN(C(C)=O)CCO2)C1,S6016,-7.08108
COCC1(C(=O)N2CCOC3(CN(C(=O)c4cn(C(C)(C)C)cn4)C3)C2)CC1,S6015,-6.52835
Cc1nnc2c(NC(=O)NC(C)COc3ccccc3Cl)cccn12,S6020,-8.84742
CCOC(=O)c1noc(C(C)NC(=O)c2ccc(C)c(Cl)c2F)n1,S6022,-8.02877
Cc1cn2c(n1)CC(C(=O)N1CCCN(C(=O)c3ccnc(C)c3O)CC1)CC2,S6019,-9.31877
Cc1nc(O)c2cc(NC(=O)NC(c3ccc(C#N)cc3)C(F)(F)F)ccc2n1,S6021,-9.54936
CS(=O)(=NC(=O)c1ncc2cc(Br)ccc2n1)c1ccccn1,S6024,-8.43243
Cc1cc(=O)n(C)c2ccc(NC(=O)NC[C@]3(C)COC[C@@H]4CCCN43)cc12,S6023,-8.91503
CCC(CC)(C(=O)NCc1ccnn1C(F)(F)F)c1nn[nH]n1,S6025,-6.88265
Cc1cc(C)c2c(C)c(C(=O)Nc3nnn(C(C)C)c3C)[nH]c2c1,S6026,-9.47956
O=C(CN1CCC2CCC(O)C1C2)c1cnc2sccn12,S6029,-8.32812
Cn1cnn(CC(=O)NCC(F)(F)Oc2ccc(Br)cc2)c1=O,S6032,-7.7023
COc1cccc(F)c1CNC(=O)C1(C(F)F)CC1(F)F,S6033,-7.23908
CC(C)(C)[C@@H](CNC(=O)CC1COc2ccccc21)NC(=O)C1=C(Cl)CC1,S6030,-8.37333
O=C(N[C@H]1C[C@@H](CO)N(C(=O)Cc2cccc3nonc23)C1)C1CCC1(F)F,S6028,-9.12333
CC(C)N(C)CC(=O)N[C@H]1C[C@@H]1C1CCN(C(=O)c2cc3c(ncn3C)[nH]2)CC1,S6027,-8.25992
CCCC(C)(C)C(=O)N1CC2(NC(=O)c3cc(=O)n4ccccc4n3)CCC1C2,S6031,-9.22779
COC(CC(C)(C)C)C(=O)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cnccc1C,S6034,-6.74915
O=C(O)c1cc(=O)c2cc(F)c(-c3ccc4ncsc4c3)cc2o1,S6036,-9.17949
O=C(CO)N[C@@H]1CN(C(=O)c2csc(-c3ccncc3)n2)C[C@H]1CC1CC1,S6035,-10.0092
CCn1ncc(C(=O)N2CC[C@@H]3[C@H](NC(=O)c4cc(C)sn4)C[C@@H]32)c1C,S6037,-9.0794
CC(CN(C)C(=O)C1(c2cccs2)CC1)N(C)C(=O)C1CCc2[nH]nnc2C1,S6038,-8.04347
Cn1cnc(CN2CC[C@@H]3OC(C)(C)O[C@@H]3CC2)n1,S6039,-7.52737
CN1CCC[C@H]1CC(=O)NC1(C)CCN(C(=O)Cc2cncc(O)c2)C1,S6040,-7.98361
CCOc1cc(CNC(=O)[C@H]2CCCC[C@H]2c2nncn2C)ccc1O,S6041,-8.63962
Cc1cc(NC(=O)c2nc(C3CC3)co2)c(C(=O)NCC(F)(F)F)cc1F,S6042,-8.45866
CCc1cc(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2C)ncn1,S6045,-8.13814
CC(C)(C)[C@H]1[C@H](NC(=O)C2Cc3cscc3C2)CCN1C(=O)C1CCC1,S6043,-6.58462
CN(CC(C)(C)C1CCOC1)C(=O)Nc1ccn(CC(=O)OC(C)(C)C)n1,S6044,-7.55699
Cc1cc(O)ncc1-c1ccc(C)c2nccc(F)c12,S6048,-8.0492
CC1(CNS(=O)(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC(N)C1,S6047,-5.43302
Cn1cncc1C(=O)NC1CC(C)(CNC(=O)c2cc(C3CC3)ns2)C1,S6049,-8.39609
CC(C)Cc1ccc(C(C)N(C)CC(C)C(=O)O)cc1,S6051,-8.06326
Cc1ccnnc1C(=O)N1CC[C@H]2CN(C(=O)C3(O)CCCC(C)(C)C3)CC[C@H]21,S6046,-8.95216
O=C(O)C12CCC(NCc3cncc(F)c3)(CC1)CO2,S6050,-8.73009
COc1cnc(C(=O)NCC2(N(C)C)CCOC2)c(F)c1,S6055,-7.18048
N#Cc1nc(N[C@@H]2c3ccccc3C[C@H]2O)ccc1C(F)(F)F,S6054,-10.3242
CC1(C)CC(CNC(=O)C[C@H]2CCOC2)CN1C(=O)c1cc2n(n1)CCCO2,S6052,-7.73329
CC1(C)CN(C(=O)c2ccns2)CCN(C(=O)c2ccc(F)c3c2CCC3)C1,S6053,-7.60845
Cc1ccc(S(=O)(=O)NC(=O)C2CC3CCC2C(=O)C3)cc1C#N,S6056,-7.2127
CCc1c(F)cccc1C(=O)Nc1nscc1Br,S6059,-6.92584
O=C(NCC12COC(CCO1)C2)Nc1ccc(-c2ccco2)cc1F,S6057,-9.29099
CN(CC1CC2CCC(C1)O2)C[C@H]1C[C@@H](O)C1,S6060,-6.56685
CN(C1COC1)C1CN(C(=O)C(O)(c2ccccc2)C2CCCCC2)C1,S6058,-6.69333
CC(C)(NCC1OCCO1)C1CCSCC1,S6066,-6.78774
CSc1cccc2c1CN(C(=O)C1CSCC(C)N1)CC2,S6064,-8.88316
O=C(CN1CCN(CCc2cccs2)CC1)[C@H]1C[C@@H]1c1ccccc1,S6062,-8.21056
COc1cc(F)c(C(C)NC(=O)NCC23CCC(CC2)NC3=O)cc1OC,S6063,-8.42194
Cc1cc(CN2CCN([C@H]3C[C@@H](C(=O)O)N(Cc4ccccc4)C3=O)CC2)on1,S6061,-9.35351
COC1(C)CN(CC(=O)N2CC(O)(CN(C)C(=O)c3n[nH]c(C)c3C)C2)C1,S6065,-5.55746
CS(=O)(=NC(=O)c1coc2ccc(Br)cc12)C1CCNC1,S6068,-8.08631
Cc1ccc2c(C(=O)NCC(C)(C)CN(C)C(=O)c3cc(N)ccn3)n[nH]c2c1,S6067,-8.98559
COc1ncc(Br)cc1S(=O)(=O)NCC1(C)CSC(C)=N1,S6070,-5.37438
CCCC[C@H](C(=O)NCC(C)(C)C1CCCN1)N(C)C,S6073,-5.204
Cc1ccccc1-n1cc(C(=O)NCC2CN(C(=O)CC(C)F)CCN2C)nn1,S6069,-9.22452
Cc1n[nH]c(C)c1C1CCCN1CCC1CC(NC(=O)OC(C)(C)C)C1,S6072,-7.92134
NS(=O)(=O)c1ccc2c(c1)CN(C(=O)c1ccn(-c3ccccc3F)n1)CC2,S6071,-9.73003
CN(C(=O)C1CC1)c1ccccc1C(=O)NCC1(c2ccccn2)CCOCC1,S6074,-5.74815
Cc1nc(C(=O)NC(C)[C@H]2CCCN2C(=O)C2COCC(C)(C)O2)c(C)o1,S6075,-7.51548
CCC(C)(CO)CNS(=O)(=O)c1ccc(C)c(Cl)c1Cl,S6079,-6.35545
COCC(=O)NC1(CNC(=O)c2cc3cc(F)cc(F)c3o2)CC2CCC1C2,S6076,-9.20466
CC(C)(CNc1cccc(F)c1C(N)=O)CC1CCOCC1,S6078,-7.86755
O=C(Cc1cnoc1)N1CC2(CCC1CO)CC2,S6080,-7.1616
C[C@H](CNC(=O)[C@@H]1CCC[C@H](C#N)C1)NC(=O)c1ccc2c(c1)C(C)(C)C(=O)N2,S6077,-10.2241
Cc1ccc(N(C)C(=O)CS(=O)C23CC(C2)C3)cc1,S6085,-7.70664
O=C(c1cnc(-c2ccccn2)nc1)N1CCN(C(=O)C2CC(=C(F)F)C2)CC1,S6081,-9.30726
Cc1cc(C(=O)N(C)C(C)c2cccc(N3CCOC3=O)c2)n(CC(F)F)n1,S6082,-9.05478
CC(CNCc1c(C(F)(F)F)nc2n1CCCC2)c1ccc(N(C)C)nc1,S6084,-8.49712
CN(CCNC(=O)c1ccc2c(c1)CCC(O)C2)C(=O)c1ccc2nncn2c1,S6083,-9.06668
CC1(C)C(NC(=O)Nc2cccc(COCC3CCCO3)c2)CS1(=O)=O,S6086,-8.46555
N[C@H]1CC(F)(F)C[C@@H]1NC(=O)c1ccoc1C1(O)CCOCC1,S6087,-7.63743
CC(C)C(F)(F)CC(=O)N1C[C@@H]2CCCN(C(=O)CC3(O)CCOC3)[C@@H]2C1,S6089,-8.39782
CN(C(=O)[C@@H]1[C@H](C#N)C1(C)C)C1CN(C(=O)c2ccc(=O)oc2)CC12CC2,S6088,-9.94476
COc1ccccc1OCCN(C)C(=O)c1cnc(C(F)F)s1,S6091,-8.51559
O=C(C[C@H]1COC(=O)N1)OCC1C2COCC21,S6095,-6.32602
CC(C)(NC1CC1)c1cn(Cc2ncc(Br)cc2Cl)nn1,S6092,-6.46716
CNC(=O)[C@H]1C[C@@H](OC)CN1C(=O)c1n[nH]c2c1CCNC2,S6090,-8.43396
CCN(CC1CCN(C(=O)C2(C)CCN(C)C2)CC1)C(=O)C[C@H]1CCCO1,S6093,-7.8754
CSC1(CNC(=O)[C@]2(C)CC[C@]2(C)NC(=O)OC(C)(C)C)CCOCC1,S6096,-5.06854
CC1(C)CCC(CCN2CCC(CO)C(O)C2)CC1,S6101,-7.59078
CC1NC(=O)OC12CCN(S(=O)(=O)c1ccc(C(F)(F)F)[nH]1)C2,S6098,-8.14005
NC[C@H]1CCC[C@@H](C(=O)N2CCCc3ncc(Br)n32)O1,S6100,-6.7304
Cc1cc(C(=O)NC23CCCNC2CCC3)n2nccc2n1,S6099,-6.83104
Cn1ccc(CC(=O)N2[C@@H]3CC[C@H]2CN(C(=O)CCOC2CCCOC2)C3)n1,S6097,-9.26833
COC(=O)C1(NC(=O)c2cnc(N(C)C)o2)CC2(CCC(F)(F)CC2)C1,S6103,-7.18835
CC(C)(C)C(NS(=O)(=O)N1CC=C(Br)CC1)c1ncccn1,S6104,-6.66053
Cc1cc(C(F)F)oc1C(=O)N[C@H]1C[C@H](NC(=O)C2(n3nccn3)CC2)C1,S6102,-6.95526
COc1ccc(-c2cncc3c(O)c(C(=O)O)cnc23)c(C#N)c1,S6107,-8.68006
Cc1ccc(C(C(=O)N2Cc3cc(C)cnc3C2)C(C)C)cc1,S6109,-7.46593
CC(C)COC(C)c1noc(CN(C)C(=O)NC2(C)COc3ccccc32)n1,S6105,-7.93714
CCc1ccccc1NC(=O)CNC(=O)[C@H]1C[C@@H]1c1c(Cl)cccc1OC,S6106,-8.68726
CN(C)CC(F)(F)C(=O)NCc1ccc2c(c1)CN(C(=O)C1(O)CCC1)C2,S6108,-9.08665
CN(C)C[C@H]1CC[C@@H](C(=O)NC2(CO)CCc3cc(Br)ccc32)O1,S6111,-7.66876
Cc1cc(C(=O)N2CC(NC(=O)C3C(C)(C)C3(F)F)CC3(CC3)C2)cc(C)n1,S6110,-8.55588
CN(Cc1ccc(Br)cn1)Cc1c[nH]c(C(C)(C)C)n1,S6114,-8.21756
CC(CC1CNC1)NC(=O)CCC(=O)c1cc(Br)cs1,S6115,-8.38543
CCN(C(=O)c1ncc2n1CCN(C(=O)OC(C)(C)C)C2)c1ccccc1OC,S6112,-8.4293
COC1(C(=O)N2CC3(CCN(C(=O)C(SC)C(C)C)C3)C2)CCSCC1,S6116,-7.12988
CCC(=O)N1CC(CN2CCN(C(=O)c3ccc(F)c(C)c3Cl)CC2)C1,S6117,-8.00334
Cc1c(CC(=O)NCC(F)(F)Oc2ccc(Br)cc2)cnn1C,S6113,-8.0798
CC1OC2(C(=O)N(CC(=O)O)Cc3cccc(C#N)c3)CCC1CC2,S6118,-8.30866
COC(=O)c1cncc(-c2cnc3c(c2)CCCC3)c1C(=O)OC,S6119,-8.31434
Cc1ccc(OC(F)F)c(CNC[C@H]2N[C@@H]3CC[C@H]2C3)n1,S6120,-7.62185
CCc1cc(C#N)c(NC(=O)N2CCC23CC(C(F)F)C3)s1,S6121,-8.33688
Cn1ncc2ccc(CCC(=O)NC3C(CN)CCC34CCC4)cc21,S6122,-8.86655
CS(=O)(=O)[C@@H]1CNC[C@H]1Nc1cc(N2CCCCC2)ncn1,S6126,-7.56963
Cc1c[nH]c(C(=O)N2CC[C@H](N3CCN(C(=O)c4ncn(C)n4)CC3)C2)c1,S6124,-8.09326
COC(=O)c1sc(N2CCN(CC3(C(F)F)COC3)CC2)nc1C,S6128,-8.48861
CC(C)Cn1nccc1NC(=O)c1cc2cccnc2nc1C1CC1,S6127,-9.05669
NCC1CC12CCN(c1nc(C3CCOCC3)ns1)CC2,S6130,-8.28613
O=C1CCC(C(=O)N[C@@H]2[C@H]3CCN(C(=O)c4snc(O)c4Cl)[C@H]32)CN1,S6129,-9.20654
CC1(C)CC1(C)C(=O)NCC1(NC(=O)c2cnc3cccnc3c2)CCOCC1,S6131,-7.48461
Cc1cc(C(=O)NCC2CCN2C(=O)C2(O)CCSCC2)n(CC(F)F)n1,S6132,-7.8627
Cc1nc(C)c(C(=O)CN(C)C2CCCC(O)C2)o1,S6136,-7.08384
Cc1ncc(C(=O)N(C)CC(O)c2ccsc2)c2c1OC(C)(C)OC2,S6134,-8.04214
C[C@]1(O)CCN(C(=O)C2(C(F)F)CC2)C[C@@]1(C)O,S6137,-7.80608
COCCc1cc(NC(=O)Cc2nc(Br)n3c2CCCC3)no1,S6123,-7.63703
C[C@@H](CCNC(=O)c1cc2cnccc2cc1F)NC(=O)[C@]12CCC[C@H]1OCC2,S6135,-9.15766
Cc1nc2ccccc2nc1N1C[C@H](O)[C@H](O)C12CCC2,S6138,-7.02464
O=S(=O)(c1ccc2c(c1)COCC2)N(CC(F)(F)F)C1CCOC1,S6139,-8.34096
COc1cc(Cl)c(F)c(C(=O)N(C)Cc2cccc(NC(C)=O)c2)c1,S6140,-8.35129
CN(CC1(C)CCCO1)c1ncn(-c2ccccn2)n1,S6144,-7.67983
CC1=C(C(=O)N2CC(F)(F)CC2(C)CNC(=O)c2[nH]c(=O)[nH]c2C)CCCO1,S6142,-7.4636
